STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19080501,514,0,0,1016,0,0,2,0,0,0,0,0,0,0,0,2,0,0,11,0,0,5,0,0,0,0,0,196,0,0,0,0,0,1144,0,0,0,0,0,322,0,0,-6,0,0,224,0,0,109,0,0,167,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19080601,873,0,0,225,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,178,0,0,0,0,0,287,0,0,0,0,0,350,0,0,28,0,0,286,0,0,124,0,0,205,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19080701,1686,0,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,203,0,0,0,0,0,751,0,0,0,0,0,372,0,0,50,0,0,320,0,0,154,0,0,237,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19080801,1610,0,0,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,178,0,0,0,0,0,227,0,0,0,0,0,383,0,0,72,0,0,320,0,0,149,0,0,234,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19080901,1011,0,0,342,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,183,0,0,0,0,0,183,0,0,0,0,0,367,0,0,11,0,0,312,0,0,98,0,0,205,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19081001,84,0,0,1804,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,56,0,0,0,0,0,289,0,0,-44,0,0,214,0,0,41,0,0,128,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19081101,0,0,0,3993,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,3,0,0,0,0,0,191,0,0,0,0,0,559,0,0,13,0,0,178,0,0,-133,0,0,94,0,0,6,0,0,50,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19081201,0,0,0,5640,0,0,0,0,0,2,0,0,0,0,0,27,0,0,7,0,0,1,0,0,0,0,0,185,0,0,-9999,0,0,566,0,0,-9999,0,0,139,0,0,-150,0,0,48,0,0,-46,0,0,1,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090101,0,0,0,5895,0,0,0,0,0,9,0,0,0,0,0,24,0,0,10,0,0,2,0,0,0,0,0,142,0,0,-9999,0,0,754,0,0,-9999,0,0,194,0,0,-172,0,0,36,0,0,-51,0,0,-7,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090201,0,0,0,4736,0,0,0,0,0,3,0,0,0,0,0,24,0,0,9,0,0,4,0,0,3,0,0,318,0,0,-9999,0,0,1399,0,0,-9999,0,0,178,0,0,-139,0,0,63,0,0,-36,0,0,14,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090301,0,0,0,4615,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,2,0,0,1,0,0,277,0,0,-9999,0,0,707,0,0,-9999,0,0,172,0,0,-111,0,0,86,0,0,-18,0,0,34,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090401,20,0,0,2701,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,2,0,0,2,0,0,622,0,0,-9999,0,0,1488,0,0,-9999,0,0,272,0,0,-56,0,0,158,0,0,29,0,0,94,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090501,145,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,2,0,0,0,0,0,208,0,0,0,6,6,810,0,0,0,6,6,289,0,0,-11,0,0,212,0,0,85,0,0,148,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090601,1080,0,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,221,0,0,0,0,0,973,0,0,0,0,0,322,0,0,67,0,0,277,0,0,155,0,0,216,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090701,1041,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,2,0,0,371,0,0,0,0,0,1484,0,0,0,0,0,328,0,0,94,0,0,278,0,0,152,0,0,215,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090801,1274,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,3,0,0,800,0,0,0,0,0,1715,0,0,0,0,0,317,0,0,83,0,0,287,0,0,159,0,0,223,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19090901,272,0,0,807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,1,0,0,399,0,0,0,0,0,937,0,0,0,0,0,306,0,0,0,0,0,231,0,0,99,0,0,165,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19091001,0,0,0,3017,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,2,0,0,1,0,0,356,0,0,0,0,0,828,0,0,0,0,0,261,0,0,-56,0,0,154,0,0,18,0,0,86,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19091101,0,0,0,2757,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,1,0,0,424,0,0,0,0,0,979,0,0,0,0,0,222,0,0,-61,0,0,148,0,0,34,0,0,91,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19091201,0,0,0,7311,0,0,0,0,0,18,0,0,5,0,0,28,0,0,7,0,0,1,0,0,0,0,0,170,0,0,229,0,0,642,0,0,330,0,0,156,0,0,-244,0,0,-7,0,0,-99,0,0,-53,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100101,0,0,0,6211,0,0,0,0,0,11,0,0,1,0,0,28,0,0,7,0,0,2,0,0,0,0,0,246,0,0,0,0,0,753,0,0,50,0,0,106,0,0,-178,0,0,11,0,0,-59,0,0,-24,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100201,0,0,0,5982,0,0,0,0,0,11,0,0,2,0,0,27,0,0,8,0,0,1,0,0,0,0,0,216,0,0,152,0,0,712,0,0,299,0,0,111,0,0,-217,0,0,20,0,0,-81,0,0,-31,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100301,54,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,-89,0,0,166,0,0,18,0,0,92,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100401,62,0,0,2108,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,2,0,0,0,0,0,178,0,0,0,3,3,883,0,0,0,3,3,300,0,0,-28,0,0,194,0,0,35,0,0,115,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100501,144,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,1,0,0,0,0,0,127,0,0,0,2,2,588,0,0,0,2,2,283,0,0,-6,0,0,209,0,0,75,0,0,142,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100601,1003,0,0,494,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,198,0,0,0,0,0,412,0,0,0,0,0,372,0,0,17,0,0,278,0,0,122,0,0,200,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100701,1701,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,152,0,0,0,0,0,503,0,0,0,0,0,367,0,0,100,0,0,302,0,0,174,0,0,238,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100801,1118,0,0,79,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,328,0,0,0,0,0,638,0,0,0,0,0,350,0,0,56,0,0,290,0,0,143,0,0,217,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19100901,378,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,1,0,0,254,0,0,0,0,0,1090,0,0,0,0,0,294,0,0,50,0,0,244,0,0,116,0,0,180,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19101001,162,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,1,0,0,259,0,0,0,0,0,686,0,0,0,0,0,289,0,0,-50,0,0,205,0,0,65,0,0,135,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19101101,0,0,0,4810,0,0,0,0,0,1,0,0,0,0,0,25,0,0,5,0,0,2,0,0,0,0,0,165,0,0,0,0,0,498,0,0,0,0,0,200,0,0,-94,0,0,73,0,0,-27,0,0,23,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19101201,0,0,0,6926,0,0,0,0,0,17,0,0,1,0,0,30,0,0,3,0,0,1,0,0,1,0,0,254,0,0,76,0,0,351,0,0,46,0,0,67,0,0,-189,0,0,-1,0,0,-80,0,0,-40,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110101,0,0,0,5811,0,0,0,0,0,9,0,0,0,0,0,24,0,0,8,0,0,3,0,0,0,0,0,185,0,0,102,0,0,750,0,0,25,0,0,194,0,0,-167,0,0,43,0,0,-52,0,0,-4,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110201,0,0,0,4898,0,0,0,0,0,5,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,114,0,0,127,0,0,345,0,0,127,0,0,178,0,0,-139,0,0,53,0,0,-37,0,0,8,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110301,0,0,0,4627,0,0,0,0,0,1,0,0,0,0,0,23,0,0,4,0,0,1,0,0,0,0,0,145,0,0,76,0,0,369,0,0,76,0,0,222,0,0,-117,0,0,96,0,0,-29,0,0,34,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110401,9,0,0,2782,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,3,0,0,1,0,0,262,0,0,51,0,0,1154,0,0,69,0,0,228,0,0,-39,0,0,148,0,0,33,0,0,91,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110501,869,0,0,688,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,246,0,0,0,0,0,625,0,0,0,0,0,350,0,0,-17,0,0,261,0,0,117,0,0,189,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110601,1230,0,0,77,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,279,0,0,0,0,0,924,0,0,0,0,0,372,0,0,50,0,0,291,0,0,152,0,0,221,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110701,1457,0,0,165,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,198,0,0,0,0,0,551,0,0,0,0,0,383,0,0,72,0,0,292,0,0,157,0,0,225,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110801,1163,0,0,162,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,612,0,0,0,0,0,924,0,0,0,0,0,367,0,0,67,0,0,283,0,0,148,0,0,215,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19110901,619,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,279,0,0,0,0,0,1138,0,0,0,0,0,311,0,0,50,0,0,255,0,0,137,0,0,196,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19111001,35,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,1,0,0,267,0,0,0,0,0,977,0,0,0,0,0,289,0,0,-44,0,0,175,0,0,55,0,0,115,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19111101,0,0,0,4848,0,0,0,0,0,5,0,0,0,0,0,24,0,0,7,0,0,4,0,0,0,0,0,229,0,0,76,0,0,874,0,0,84,0,0,233,0,0,-128,0,0,70,0,0,-27,0,0,21,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19111201,0,0,0,5220,0,0,0,0,0,3,0,0,1,0,0,25,0,0,7,0,0,2,0,0,0,0,0,130,0,0,51,0,0,588,0,0,20,0,0,156,0,0,-178,0,0,56,0,0,-27,0,0,15,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120101,0,0,0,8723,0,0,0,0,0,26,0,0,12,0,0,31,0,0,3,0,0,2,0,0,1,0,0,318,0,0,127,0,0,534,0,0,216,0,0,44,0,0,-278,0,0,-50,0,0,-147,0,0,-98,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120201,0,0,0,7126,0,0,0,0,0,17,0,0,9,0,0,26,0,0,4,0,0,2,0,0,1,0,0,305,0,0,305,0,0,561,0,0,368,0,0,94,0,0,-267,0,0,-15,0,0,-110,0,0,-63,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120301,0,0,0,6109,0,0,0,0,0,10,0,0,0,0,0,28,0,0,8,0,0,2,0,0,1,0,0,292,0,0,0,0,0,965,0,0,254,0,0,206,0,0,-144,0,0,34,0,0,-62,0,0,-14,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120401,1,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,3,0,0,1,0,0,259,0,0,0,0,0,1099,0,0,0,0,0,256,0,0,-44,0,0,166,0,0,48,0,0,107,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120501,389,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,1,0,0,257,0,0,0,0,0,897,0,0,0,0,0,306,0,0,22,0,0,237,0,0,112,0,0,174,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120601,596,0,0,224,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,269,0,0,0,0,0,564,0,0,0,0,0,322,0,0,22,0,0,263,0,0,128,0,0,195,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120701,1516,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,389,0,0,0,0,0,896,0,0,0,0,0,333,0,0,122,0,0,288,0,0,176,0,0,232,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120801,1073,0,0,175,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,155,0,0,0,0,0,855,0,0,0,0,0,328,0,0,56,0,0,271,0,0,153,0,0,212,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19120901,945,0,0,597,0,0,8,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,236,0,0,0,0,0,661,0,0,0,0,0,344,0,0,-17,0,0,261,0,0,128,0,0,195,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19121001,31,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,0,0,0,185,0,0,0,0,0,584,0,0,0,0,0,283,0,0,-22,0,0,196,0,0,47,0,0,122,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19121101,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,2,0,0,1,0,0,358,0,0,25,0,0,599,0,0,13,0,0,211,0,0,-78,0,0,107,0,0,2,0,0,54,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19121201,0,0,0,5403,0,0,0,0,0,3,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,91,0,0,0,0,0,200,0,0,0,0,0,150,0,0,-122,0,0,58,0,0,-41,0,0,9,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130101,0,0,0,5596,0,0,0,0,0,5,0,0,0,0,0,28,0,0,14,0,0,5,0,0,2,0,0,381,0,0,51,0,0,1762,0,0,107,0,0,133,0,0,-144,0,0,53,0,0,-48,0,0,2,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130201,0,0,0,6311,0,0,0,0,0,15,0,0,5,0,0,25,0,0,4,0,0,0,0,0,0,0,0,94,0,0,152,0,0,195,0,0,191,0,0,172,0,0,-222,0,0,10,0,0,-95,0,0,-42,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130301,0,0,0,4709,0,0,0,0,0,5,0,0,0,0,0,21,0,0,9,0,0,3,0,0,3,0,0,554,0,0,0,0,0,1928,0,0,140,0,0,206,0,0,-167,0,0,90,0,0,-28,0,0,31,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130401,32,0,0,2518,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,2,0,0,0,0,0,218,0,0,0,0,0,662,0,0,0,0,0,311,0,0,-22,0,0,166,0,0,35,0,0,100,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130501,299,0,0,904,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,2,0,0,1,0,0,587,0,0,0,0,0,1065,0,0,0,0,0,289,0,0,-22,0,0,228,0,0,99,0,0,163,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130601,1179,0,0,282,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,163,0,0,0,0,0,594,0,0,0,0,0,361,0,0,22,0,0,287,0,0,139,0,0,213,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130701,1699,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,216,0,0,0,0,0,818,0,0,0,0,0,372,0,0,72,0,0,306,0,0,169,0,0,237,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130801,1477,0,0,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,264,0,0,0,0,0,738,0,0,0,0,0,361,0,0,61,0,0,297,0,0,163,0,0,230,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19130901,593,0,0,831,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,191,0,0,0,0,0,430,0,0,0,0,0,367,0,0,-17,0,0,246,0,0,104,0,0,175,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19131001,150,0,0,2027,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,1,0,0,269,0,0,0,1,1,944,0,0,0,1,1,306,0,0,-28,0,0,183,0,0,62,0,0,122,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19131101,0,0,0,3212,0,0,0,0,0,1,0,0,0,0,0,12,0,0,7,0,0,1,0,0,0,0,0,140,0,0,76,0,0,651,0,0,76,0,0,217,0,0,-94,0,0,124,0,0,28,0,0,76,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19131201,0,0,0,5005,0,0,0,0,0,6,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,0,175,0,0,0,0,0,150,0,0,-94,0,0,60,0,0,-17,0,0,22,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140101,0,0,0,5664,0,0,0,0,0,8,0,0,0,0,0,27,0,0,4,0,0,1,0,0,0,0,0,203,0,0,152,0,0,510,0,0,205,0,0,172,0,0,-150,0,0,40,0,0,-40,0,0,0,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140201,0,0,0,7024,0,0,0,0,0,14,0,0,5,0,0,28,0,0,7,0,0,1,0,0,0,0,0,142,0,0,102,0,0,506,0,0,114,0,0,83,0,0,-239,0,0,-11,0,0,-125,0,0,-68,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140301,0,0,0,5051,0,0,0,0,0,4,0,0,0,0,0,23,0,0,3,0,0,2,0,0,0,0,0,185,0,0,0,0,0,447,0,0,0,0,0,189,0,0,-133,0,0,72,0,0,-32,0,0,20,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140401,186,0,0,2344,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,2,0,0,1,0,0,290,0,0,-9999,0,0,906,0,0,-9999,0,0,306,0,0,-78,0,0,173,0,0,49,0,0,111,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140501,695,0,0,706,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,274,0,0,0,17,17,946,0,0,0,17,17,344,0,0,6,0,0,248,0,0,117,0,0,183,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140601,1717,1,1,68,1,1,13,0,0,0,0,0,0,1,1,0,1,1,6,0,0,0,0,0,0,0,0,76,0,0,0,2,1,271,0,0,0,2,1,378,0,0,72,1,1,307,0,0,170,1,1,240,1,1
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140701,2398,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,178,0,0,0,0,0,381,0,0,0,0,0,383,0,0,111,0,0,333,0,0,187,0,0,260,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140801,1838,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,445,0,0,0,0,0,1334,0,0,0,0,0,372,0,0,122,0,0,309,0,0,176,0,0,242,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19140901,717,0,0,247,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,305,0,0,0,0,0,410,0,0,0,0,0,333,0,0,67,0,0,263,0,0,134,0,0,199,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19141001,142,0,0,1438,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1,0,0,508,0,0,0,0,0,704,0,0,0,0,0,294,0,0,-22,0,0,198,0,0,84,0,0,141,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19141101,0,0,0,3463,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,0,1,0,0,1,0,0,254,0,0,0,0,0,265,0,0,0,0,0,222,0,0,-133,0,0,129,0,0,6,0,0,68,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19141201,0,0,0,6873,0,0,0,0,0,18,0,0,4,0,0,24,0,0,8,0,0,1,0,0,0,0,0,152,0,0,203,0,0,526,0,0,520,0,0,167,0,0,-183,0,0,-6,0,0,-71,0,0,-39,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150101,0,0,0,6948,0,0,0,0,0,16,0,0,5,0,0,31,0,0,10,0,0,4,0,0,0,0,0,216,0,0,406,0,0,1187,0,0,940,0,0,144,0,0,-272,0,0,12,0,0,-94,0,0,-41,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150201,0,0,0,4483,0,0,0,0,0,3,0,0,0,0,0,20,0,0,2,0,0,1,0,0,0,0,0,165,0,0,102,0,0,261,0,0,25,0,0,172,0,0,-89,0,0,65,0,0,-19,0,0,23,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150301,0,0,0,5035,0,0,0,0,0,1,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,0,0,127,0,0,0,1,1,183,0,0,38,1,1,122,0,0,-83,0,0,65,0,0,-24,0,0,21,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150401,340,0,0,1531,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,0,178,0,0,0,0,0,416,0,0,0,0,0,322,0,0,-44,0,0,212,0,0,75,0,0,143,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150501,251,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,1,0,0,813,0,0,0,0,0,1239,0,0,0,0,0,294,0,0,-6,0,0,215,0,0,101,0,0,158,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150601,747,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,445,0,0,0,0,0,1179,0,0,0,0,0,317,0,0,61,0,0,267,0,0,140,0,0,204,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150701,1427,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,2,0,0,381,0,0,0,10,10,1370,0,0,0,10,10,333,0,0,100,0,0,286,0,0,171,0,0,228,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19150801,680,0,0,274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,635,0,0,0,0,0,2175,0,0,0,0,0,322,0,0,50,0,0,249,0,0,143,0,0,196,0,0
