STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19690801,1390,0,2,0,0,0,2,0,0,46,0,112,0,322,111,288,168,228
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19690901,394,624,0,0,0,0,5,0,0,109,0,360,0,283,44,225,125,175
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19691001,16,2362,0,0,0,6,10,3,0,236,0,1193,0,267,-17,156,59,107
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19691101,0,4625,0,4,0,18,7,1,0,213,127,583,266,150,-72,67,-9,29
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19691201,0,6457,0,14,1,31,4,0,0,107,152,321,433,61,-194,6,-57,-25
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700101,0,8287,0,22,10,30,4,0,0,64,356,343,629,100,-250,-41,-128,-84
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700201,0,6114,0,11,3,26,2,0,0,51,102,193,283,111,-217,8,-78,-35
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700301,0,5630,0,5,0,24,5,2,0,216,152,715,424,111,-117,41,-38,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700401,102,2789,0,0,0,9,6,4,2,424,127,1381,200,267,-39,142,45,93
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700501,339,1025,0,0,0,1,7,2,1,366,0,853,0,306,-6,214,108,161
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700601,862,391,3,0,0,0,4,3,1,363,0,996,0,333,72,252,146,199
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700701,1319,104,3,0,0,0,7,3,2,465,0,1051,0,344,94,271,173,222
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700801,997,62,1,0,0,0,6,2,2,396,0,856,0,328,100,265,161,213
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19700901,436,527,0,0,0,0,12,3,1,264,0,1365,0,306,33,230,130,180
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19701001,23,1850,0,0,0,1,5,2,1,538,0,934,0,244,-6,171,77,124
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19701101,0,4270,0,2,0,12,7,3,1,259,229,909,279,150,-106,76,5,41
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19701201,0,5958,0,12,1,25,8,0,0,81,203,453,507,194,-189,32,-50,-9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710101,0,7746,0,19,7,31,4,0,0,117,254,395,573,67,-200,-23,-111,-67
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710201,0,5655,0,11,3,23,4,1,1,318,330,538,191,128,-217,17,-55,-19
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710301,0,5355,0,5,0,27,7,0,0,107,127,536,485,211,-128,52,-31,10
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710401,15,3142,0,0,0,14,2,0,0,28,76,128,66,267,-44,143,14,79
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710501,90,1582,0,0,0,1,4,1,0,193,0,418,0,294,0,198,72,135
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710601,1538,44,7,0,0,0,4,0,0,81,0,288,0,367,94,294,171,233
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710701,878,99,0,0,0,0,12,1,1,452,0,1059,0,311,106,263,153,208
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710801,628,82,0,0,0,0,5,2,1,406,0,711,0,311,83,260,141,201
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19710901,842,494,0,0,0,0,6,4,2,378,0,1311,0,311,44,241,148,195
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19711001,178,973,0,0,0,0,7,1,0,137,0,567,0,294,39,206,109,157
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19711101,0,4016,0,4,0,13,9,0,0,97,127,466,414,217,-111,92,6,49
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19711201,0,4983,0,1,0,19,8,3,2,353,127,1163,113,178,-117,58,-14,22
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720101,0,7067,0,13,6,27,6,0,0,86,203,461,487,89,-283,-4,-85,-45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720201,0,6204,0,12,2,27,6,0,0,94,254,354,538,156,-194,13,-75,-31
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720301,0,5440,0,5,0,27,6,2,2,320,51,923,410,211,-122,56,-41,8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720401,0,3265,0,0,0,10,10,2,0,229,76,823,181,244,-117,131,17,74
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720501,248,1116,0,0,0,0,5,3,0,203,0,766,0,300,6,216,94,155
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720601,389,623,1,0,0,0,8,1,1,277,0,691,0,333,17,238,112,175
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720701,1244,134,6,0,0,0,8,4,2,305,0,1149,0,344,67,276,161,219
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720801,977,205,2,0,0,0,7,3,1,295,0,978,0,322,78,258,158,208
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19720901,288,638,0,0,0,0,13,6,2,351,0,1949,0,289,50,218,124,171
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19721001,0,2638,0,0,0,4,8,2,2,295,0,958,38,239,-39,143,53,98
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19721101,0,4474,0,0,0,13,9,1,0,241,51,737,321,178,-83,58,10,34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19721201,0,6222,0,9,1,23,11,3,2,386,254,1216,501,117,-211,15,-50,-18
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730101,0,6044,0,10,0,25,5,1,0,173,51,418,139,144,-167,25,-49,-12
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730201,0,5447,0,7,1,22,5,0,0,74,102,260,270,111,-183,27,-50,-12
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730301,0,3154,0,0,0,8,9,3,0,157,102,977,119,233,-44,127,36,81
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730401,40,2519,0,0,0,4,8,1,1,422,25,987,43,250,-50,148,53,100
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730501,7,1525,0,0,0,1,8,3,0,229,0,919,0,267,-11,186,82,134
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730601,1223,0,3,0,0,0,10,3,1,394,0,1233,0,333,122,275,173,224
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730701,1618,0,4,0,0,0,7,1,1,470,0,846,0,344,128,285,186,235
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730801,1593,22,4,0,0,0,4,0,0,124,0,327,0,356,117,285,182,234
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19730901,688,346,3,0,0,0,6,1,0,185,0,536,0,344,67,248,140,194
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19731001,149,1297,0,0,0,0,8,3,1,274,0,886,0,272,28,198,94,146
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19731101,0,3425,0,0,0,8,3,1,0,170,0,368,25,206,-22,107,30,69
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19731201,0,6166,0,13,0,26,8,3,1,264,279,1094,574,161,-161,19,-50,-16
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740101,0,6388,0,13,4,25,8,1,1,297,279,824,366,133,-189,17,-63,-23
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740201,0,5740,0,15,0,25,6,1,0,216,152,561,303,150,-156,21,-65,-22
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740301,0,4370,0,1,0,16,7,1,1,254,51,714,239,233,-144,86,-2,42
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740401,54,2272,0,0,0,6,8,3,1,297,0,1060,31,272,-44,169,49,109
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740501,85,1403,0,0,0,1,9,5,0,211,0,1224,0,283,-17,192,89,141
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740601,610,298,0,0,0,0,12,3,0,175,0,1036,0,317,89,246,140,193
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740701,1731,0,11,0,0,0,3,1,0,142,0,297,0,372,128,300,177,239
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740801,1210,19,5,0,0,0,6,1,0,201,0,433,0,339,122,282,161,221
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19740901,331,818,0,0,0,0,6,5,1,391,0,1181,0,317,33,224,109,167
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19741001,59,2117,0,0,0,4,4,2,1,328,0,626,15,256,-22,175,59,117
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19741101,0,3766,0,0,0,12,7,2,0,218,102,815,200,239,-83,97,18,57
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19741201,0,5518,0,5,0,22,10,0,0,112,152,761,507,61,-111,31,-21,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750101,0,6022,0,7,0,28,8,2,1,467,76,1163,233,161,-144,24,-46,-11
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750201,0,5783,0,8,2,25,8,2,0,213,152,828,353,89,-239,11,-58,-24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750301,0,5273,0,5,0,24,11,1,0,196,152,754,453,178,-106,57,-31,13
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750401,0,3552,0,0,0,14,9,4,3,495,102,1529,137,239,-50,116,14,65
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750501,470,777,2,0,0,0,6,1,0,160,0,529,0,328,39,235,111,173
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750601,1107,218,2,0,0,0,9,6,1,287,0,1388,0,328,72,265,160,213
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750701,1257,80,2,0,0,0,4,2,1,259,0,656,0,333,94,280,162,221
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750801,1490,8,4,0,0,0,10,5,3,434,0,1920,0,333,106,279,182,231
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19750901,173,980,0,0,0,0,3,0,0,109,0,293,0,306,28,209,103,156
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19751001,135,1697,0,0,0,1,4,0,0,112,0,334,0,300,-11,195,70,133
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19751101,4,2821,0,1,0,11,11,3,1,300,152,1205,271,256,-44,134,44,89
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19751201,0,5552,0,6,0,25,11,2,1,257,102,947,355,194,-128,40,-32,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760101,0,7467,0,17,5,31,6,1,0,137,381,562,793,44,-211,-13,-103,-58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760201,0,4780,0,6,2,17,7,4,2,457,457,1329,353,206,-222,73,-36,18
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760301,3,3684,0,0,0,16,10,8,4,376,25,2022,96,244,-67,121,8,64
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760401,208,2284,0,0,0,11,9,2,2,419,0,1323,16,300,-39,178,49,114
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760501,67,1435,0,0,0,1,9,3,2,747,0,1695,3,289,-11,197,81,139
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760601,1046,53,4,0,0,0,7,4,3,536,0,1676,0,339,89,276,157,216
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760701,1354,3,4,0,0,0,8,4,1,615,0,1515,0,367,117,283,170,227
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760801,820,120,0,0,0,0,6,1,0,221,0,620,0,317,72,266,146,206
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19760901,184,804,0,0,0,0,4,2,2,351,0,850,0,317,22,226,99,162
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19761001,24,2962,0,0,0,6,5,3,1,358,0,821,20,283,-39,138,39,88
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19761101,0,5294,0,4,0,27,7,2,1,351,152,821,550,139,-144,47,-34,7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19761201,0,7272,0,18,3,30,9,1,0,147,457,560,957,117,-217,-4,-100,-52
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770101,0,9077,0,31,10,31,7,0,0,69,686,416,947,-6,-267,-66,-154,-110
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770201,0,5936,0,13,3,23,5,0,0,71,533,324,354,150,-233,12,-70,-29
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770301,0,3589,0,1,0,9,11,5,2,330,127,1790,400,228,-72,111,23,67
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770401,251,1838,0,0,0,7,9,2,0,150,25,699,59,300,-28,193,67,130
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770501,1121,486,6,0,0,0,4,1,1,277,0,488,0,333,6,274,133,203
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770601,743,391,2,0,0,0,9,4,2,645,0,1450,0,339,44,256,134,195
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770701,1942,11,10,0,0,0,5,2,1,279,0,681,0,356,106,304,186,245
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770801,938,112,1,0,0,0,10,3,2,544,0,1532,0,328,83,262,157,210
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19770901,400,346,0,0,0,0,11,6,5,762,0,2289,0,289,83,229,141,185
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19771001,0,2488,0,0,0,2,6,3,0,196,0,783,8,222,-11,155,51,103
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19771101,12,3740,0,3,0,13,12,2,1,287,508,1087,771,228,-150,94,23,59
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19771201,0,6724,0,13,3,23,8,2,1,305,432,930,853,122,-200,4,-72,-34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780101,0,8010,0,25,4,29,9,1,1,366,1041,1028,2188,44,-194,-40,-111,-75
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780201,0,7814,0,25,10,28,2,0,0,79,889,219,422,28,-256,-38,-154,-96
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780301,0,5815,0,8,1,22,6,1,0,191,406,603,130,261,-178,37,-46,-5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780401,0,2706,0,0,0,5,7,3,1,450,0,1105,0,239,-28,151,34,93
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780501,374,1316,0,0,0,2,9,2,0,251,0,852,0,311,-17,205,100,153
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780601,944,236,0,0,0,0,7,4,1,282,0,963,0,311,67,265,149,207
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780701,1183,28,3,0,0,0,8,3,1,508,0,1324,0,339,94,275,166,220
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780801,1226,25,2,0,0,0,6,2,2,457,0,966,0,328,100,278,166,222
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19780901,981,323,3,0,0,0,6,4,0,231,0,780,0,339,50,265,145,205
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19781001,1,2253,0,0,0,2,9,3,0,249,0,1015,0,250,-6,163,58,110
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19781101,3,3683,0,0,0,12,6,4,0,163,127,710,191,244,-78,104,17,60
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19781201,0,6119,0,7,1,30,8,3,1,340,203,1126,672,72,-178,19,-47,-14
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790101,0,8108,0,25,7,31,6,1,1,371,533,821,1147,28,-256,-42,-115,-79
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790201,0,7566,0,20,9,28,4,0,0,124,584,383,404,72,-239,-42,-132,-87
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790301,0,4431,0,3,0,17,8,3,0,211,203,1025,161,228,-139,84,-4,40
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790401,9,3131,0,0,0,9,12,6,0,244,0,1476,3,250,-56,130,28,79
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790501,260,1379,0,0,0,1,8,1,0,175,0,771,0,300,-11,207,87,147
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790601,980,128,1,0,0,0,5,3,2,577,0,1185,0,322,89,266,157,211
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790701,1280,21,1,0,0,0,3,2,0,180,0,445,0,322,106,283,164,224
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790801,1191,98,1,0,0,0,13,5,1,709,0,2108,0,333,89,261,175,218
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19790901,492,420,0,0,0,0,0,0,0,3,0,3,0,289,50,245,126,185
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19791001,110,1975,0,0,0,1,7,4,1,411,0,1219,0,267,0,166,80,123
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19791101,0,3771,0,1,0,12,10,3,1,307,127,1239,191,206,-44,97,18,57
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19791201,0,5192,0,4,0,21,8,2,1,340,178,929,346,156,-161,52,-21,16
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800101,0,6526,0,13,0,27,2,1,0,152,102,389,291,133,-167,10,-65,-28
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800201,0,6665,0,21,1,24,5,1,0,137,178,386,567,83,-183,-8,-86,-47
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800301,0,5063,0,5,0,19,7,4,0,216,127,952,249,156,-150,63,-24,20
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800401,48,2719,0,0,0,5,9,1,1,310,25,875,43,317,-11,144,44,94
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800501,351,851,1,0,0,0,4,1,0,157,0,419,0,322,22,229,104,167
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800601,796,333,2,0,0,0,8,2,2,892,0,1517,0,333,56,257,140,198
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800701,1999,0,8,0,0,0,7,3,0,203,0,837,0,378,144,303,192,247
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800801,1745,8,6,0,0,0,11,6,3,480,0,1991,0,350,139,286,192,239
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19800901,585,358,0,0,0,0,10,3,2,378,0,1433,0,311,61,243,138,191
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19801001,29,2525,0,0,0,4,7,2,1,330,0,852,28,272,-39,151,54,102
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19801101,0,3891,0,0,0,16,5,1,0,165,76,374,225,222,-44,96,11,53
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19801201,0,5842,0,9,0,24,8,4,0,224,178,992,617,161,-167,30,-41,-5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810101,0,7161,0,18,2,29,2,0,0,48,330,174,606,94,-217,-2,-94,-48
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810201,0,5113,0,9,4,19,6,1,0,178,229,488,526,150,-194,45,-44,0
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810301,12,4185,0,0,0,20,4,0,0,56,25,225,161,294,-61,98,-1,48
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810401,26,2104,0,0,0,3,9,4,1,318,0,1342,0,267,-11,168,60,114
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810501,83,1526,0,0,0,0,7,4,2,551,0,1725,0,261,11,192,80,136
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810601,744,37,1,0,0,0,9,4,2,691,0,1772,0,322,106,257,156,207
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810701,1138,27,2,0,0,0,7,3,1,284,0,942,0,322,128,270,168,219
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810801,1020,49,0,0,0,0,6,1,0,173,0,586,0,294,83,264,165,214
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19810901,382,749,0,0,0,0,4,2,1,579,0,968,0,294,22,217,124,171
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19811001,0,2574,0,0,0,3,5,0,0,81,0,313,3,233,-50,153,47,100
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19811101,0,3914,0,1,0,17,5,2,0,203,76,566,232,222,-78,100,5,53
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19811201,0,6439,0,12,1,27,9,0,0,51,279,461,1050,106,-189,10,-60,-25
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820101,0,8494,0,20,9,30,9,0,0,122,356,753,1050,56,-261,-42,-140,-91
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820201,0,6570,0,15,5,24,4,0,0,94,432,297,489,67,-250,-13,-90,-52
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820301,0,5149,0,8,0,21,9,4,0,201,127,1154,260,178,-144,60,-26,17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820401,14,3387,0,4,0,12,4,1,0,140,152,373,356,244,-106,129,12,71
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820501,560,376,0,0,0,0,9,3,1,709,0,1400,0,317,44,246,132,189
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820601,351,426,0,0,0,0,8,1,1,318,0,794,0,300,61,234,127,180
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820701,1448,14,1,0,0,0,10,8,3,371,0,1899,0,322,100,274,184,229
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820801,852,178,0,0,0,0,6,4,0,173,0,722,0,311,72,255,155,205
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19820901,379,656,0,0,0,0,4,2,1,351,0,638,0,300,61,222,126,174
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19821001,93,1977,0,0,0,6,5,0,0,86,0,231,0,283,-33,178,67,122
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19821101,0,3744,0,1,0,14,8,4,1,264,0,1148,54,189,-61,95,22,58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19821201,1,4471,0,4,0,17,9,2,1,257,0,866,65,211,-106,72,6,39
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.6,41.7,-86.31667,19830101,0,6136,0,10,0,27,2,0,0,58,51,198,202,83,-172,14,-44,-15
